trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
46912557,10:35:38,10:35:38,3798,22,,0,0,5.6415
46912557,10:36:47,10:36:47,4692,23,,0,0,5.8579
46912557,10:37:50,10:37:50,9459,24,,0,0,6.0568
46912557,10:39:30,10:39:30,14769,25,,0,0,6.3713
46912557,10:45:25,10:45:25,24707,26,,0,0,7.5026
46912557,10:46:04,10:46:04,15132,27,,0,0,7.6302
46912557,10:47:11,10:47:11,7830,28,,0,0,7.8475
46912557,10:50:06,10:50:06,14768,29,,0,0,8.4090
46912557,10:51:13,10:51:13,10323,30,,0,0,8.6448
46912557,10:51:30,10:51:30,2136,31,,0,0,8.7053
46912557,10:54:15,10:54:15,945,32,,0,0,9.2859
46912557,11:00:00,11:00:00,488,33,,0,0,10.4878
46912558,15:30:00,15:30:00,294,1,,0,0,
46912558,15:40:09,15:40:09,24392,2,,0,0,0.6527
46912558,15:42:30,15:42:30,15153,3,,0,0,0.9377
46912558,15:44:57,15:44:57,7374,4,,0,0,1.2339
46912558,15:48:25,15:48:25,9366,5,,0,0,1.6533
46912558,15:49:03,15:49:03,1832,6,,0,0,1.7308
46912558,15:50:09,15:50:09,499,7,,0,0,1.8837
46912558,15:50:50,15:50:50,8785,8,,0,0,2.0859
46912558,15:52:08,15:52:08,5033,9,,0,0,2.4721
46912558,15:52:37,15:52:37,14184,10,,0,0,2.6181
46912558,15:53:21,15:53:21,295,11,,0,0,2.8348
46912558,15:54:33,15:54:33,6600,12,,0,0,3.1920
46912558,15:55:25,15:55:25,2954,13,,0,0,3.4522
46912558,15:56:15,15:56:15,2243,14,,0,0,3.6994
46912558,15:56:58,15:56:58,7506,15,,0,0,3.9116
46912558,15:57:50,15:57:50,1606,16,,0,0,4.1687
46912558,15:58:21,15:58:21,445,17,,0,0,4.2663
46912558,16:00:16,16:00:16,10182,18,,0,0,4.6291
46912558,16:01:43,16:01:43,3680,19,,0,0,4.9026
46912558,16:02:28,16:02:28,689,20,,0,0,5.0445
46912558,16:03:38,16:03:38,5145,21,,0,0,5.2646
46912558,16:05:38,16:05:38,3798,22,,0,0,5.6415
46912558,16:06:47,16:06:47,4692,23,,0,0,5.8579
46912558,16:07:50,16:07:50,9459,24,,0,0,6.0568
46912558,16:09:30,16:09:30,14769,25,,0,0,6.3713
46912558,16:15:25,16:15:25,24707,26,,0,0,7.5026
46912558,16:16:04,16:16:04,15132,27,,0,0,7.6302
46912558,16:17:11,16:17:11,7830,28,,0,0,7.8475
46912558,16:20:06,16:20:06,14768,29,,0,0,8.4090
46912558,16:21:13,16:21:13,10323,30,,0,0,8.6448
46912558,16:21:30,16:21:30,2136,31,,0,0,8.7053
46912558,16:24:15,16:24:15,945,32,,0,0,9.2859
46912558,16:30:00,16:30:00,488,33,,0,0,10.4878
46912559,14:30:00,14:30:00,294,1,,0,0,
46912559,14:40:09,14:40:09,24392,2,,0,0,0.6527
46912559,14:42:30,14:42:30,15153,3,,0,0,0.9377
46912559,14:44:57,14:44:57,7374,4,,0,0,1.2339
46912559,14:48:25,14:48:25,9366,5,,0,0,1.6533
46912559,14:49:03,14:49:03,1832,6,,0,0,1.7308
46912559,14:50:09,14:50:09,499,7,,0,0,1.8837
46912559,14:50:50,14:50:50,8785,8,,0,0,2.0859
46912559,14:52:08,14:52:08,5033,9,,0,0,2.4721
46912559,14:52:37,14:52:37,14184,10,,0,0,2.6181
46912559,14:53:21,14:53:21,295,11,,0,0,2.8348
46912559,14:54:33,14:54:33,6600,12,,0,0,3.1920
46912559,14:55:25,14:55:25,2954,13,,0,0,3.4522
46912559,14:56:15,14:56:15,2243,14,,0,0,3.6994
46912559,14:56:58,14:56:58,7506,15,,0,0,3.9116
46912559,14:57:50,14:57:50,1606,16,,0,0,4.1687
46912559,14:58:21,14:58:21,445,17,,0,0,4.2663
46912559,15:00:16,15:00:16,10182,18,,0,0,4.6291
46912559,15:01:43,15:01:43,3680,19,,0,0,4.9026
46912559,15:02:28,15:02:28,689,20,,0,0,5.0445
46912559,15:03:38,15:03:38,5145,21,,0,0,5.2646
46912559,15:05:38,15:05:38,3798,22,,0,0,5.6415
46912559,15:06:47,15:06:47,4692,23,,0,0,5.8579
46912559,15:07:50,15:07:50,9459,24,,0,0,6.0568
46912559,15:09:30,15:09:30,14769,25,,0,0,6.3713
46912559,15:15:25,15:15:25,24707,26,,0,0,7.5026
46912559,15:16:04,15:16:04,15132,27,,0,0,7.6302
46912559,15:17:11,15:17:11,7830,28,,0,0,7.8475
46912559,15:20:06,15:20:06,14768,29,,0,0,8.4090
46912559,15:21:13,15:21:13,10323,30,,0,0,8.6448
46912559,15:21:30,15:21:30,2136,31,,0,0,8.7053
46912559,15:24:15,15:24:15,945,32,,0,0,9.2859
46912559,15:30:00,15:30:00,488,33,,0,0,10.4878
46912560,13:30:00,13:30:00,294,1,,0,0,
46912560,13:40:09,13:40:09,24392,2,,0,0,0.6527
46912560,13:42:30,13:42:30,15153,3,,0,0,0.9377
46912560,13:44:57,13:44:57,7374,4,,0,0,1.2339
46912560,13:48:25,13:48:25,9366,5,,0,0,1.6533
46912560,13:49:03,13:49:03,1832,6,,0,0,1.7308
46912560,13:50:09,13:50:09,499,7,,0,0,1.8837
46912560,13:50:50,13:50:50,8785,8,,0,0,2.0859
46912560,13:52:08,13:52:08,5033,9,,0,0,2.4721
46912560,13:52:37,13:52:37,14184,10,,0,0,2.6181
46912560,13:53:21,13:53:21,295,11,,0,0,2.8348
46912560,13:54:33,13:54:33,6600,12,,0,0,3.1920
46912560,13:55:25,13:55:25,2954,13,,0,0,3.4522
46912560,13:56:15,13:56:15,2243,14,,0,0,3.6994
46912560,13:56:58,13:56:58,7506,15,,0,0,3.9116
46912560,13:57:50,13:57:50,1606,16,,0,0,4.1687
46912560,13:58:21,13:58:21,445,17,,0,0,4.2663
46912560,14:00:16,14:00:16,10182,18,,0,0,4.6291
46912560,14:01:43,14:01:43,3680,19,,0,0,4.9026
46912560,14:02:28,14:02:28,689,20,,0,0,5.0445
46912560,14:03:38,14:03:38,5145,21,,0,0,5.2646
46912560,14:05:38,14:05:38,3798,22,,0,0,5.6415
46912560,14:06:47,14:06:47,4692,23,,0,0,5.8579
46912560,14:07:50,14:07:50,9459,24,,0,0,6.0568
46912560,14:09:30,14:09:30,14769,25,,0,0,6.3713
46912560,14:15:25,14:15:25,24707,26,,0,0,7.5026
46912560,14:16:04,14:16:04,15132,27,,0,0,7.6302
46912560,14:17:11,14:17:11,7830,28,,0,0,7.8475
46912560,14:20:06,14:20:06,14768,29,,0,0,8.4090
46912560,14:21:13,14:21:13,10323,30,,0,0,8.6448
46912560,14:21:30,14:21:30,2136,31,,0,0,8.7053
46912560,14:24:15,14:24:15,945,32,,0,0,9.2859
46912560,14:30:00,14:30:00,488,33,,0,0,10.4878
46912561,12:30:00,12:30:00,294,1,,0,0,
46912561,12:40:09,12:40:09,24392,2,,0,0,0.6527
46912561,12:42:30,12:42:30,15153,3,,0,0,0.9377
46912561,12:44:57,12:44:57,7374,4,,0,0,1.2339
46912561,12:48:25,12:48:25,9366,5,,0,0,1.6533
46912561,12:49:03,12:49:03,1832,6,,0,0,1.7308
46912561,12:50:09,12:50:09,499,7,,0,0,1.8837
46912561,12:50:50,12:50:50,8785,8,,0,0,2.0859
46912561,12:52:08,12:52:08,5033,9,,0,0,2.4721
46912561,12:52:37,12:52:37,14184,10,,0,0,2.6181
46912561,12:53:21,12:53:21,295,11,,0,0,2.8348
46912561,12:54:33,12:54:33,6600,12,,0,0,3.1920
46912561,12:55:25,12:55:25,2954,13,,0,0,3.4522
46912561,12:56:15,12:56:15,2243,14,,0,0,3.6994
46912561,12:56:58,12:56:58,7506,15,,0,0,3.9116
46912561,12:57:50,12:57:50,1606,16,,0,0,4.1687
46912561,12:58:21,12:58:21,445,17,,0,0,4.2663
46912561,13:00:16,13:00:16,10182,18,,0,0,4.6291
46912561,13:01:43,13:01:43,3680,19,,0,0,4.9026
46912561,13:02:28,13:02:28,689,20,,0,0,5.0445
46912561,13:03:38,13:03:38,5145,21,,0,0,5.2646
46912561,13:05:38,13:05:38,3798,22,,0,0,5.6415
46912561,13:06:47,13:06:47,4692,23,,0,0,5.8579
46912561,13:07:50,13:07:50,9459,24,,0,0,6.0568
46912561,13:09:30,13:09:30,14769,25,,0,0,6.3713
46912561,13:15:25,13:15:25,24707,26,,0,0,7.5026
46912561,13:16:04,13:16:04,15132,27,,0,0,7.6302
46912561,13:17:11,13:17:11,7830,28,,0,0,7.8475
46912561,13:20:06,13:20:06,14768,29,,0,0,8.4090
46912561,13:21:13,13:21:13,10323,30,,0,0,8.6448
46912561,13:21:30,13:21:30,2136,31,,0,0,8.7053
46912561,13:24:15,13:24:15,945,32,,0,0,9.2859
46912561,13:30:00,13:30:00,488,33,,0,0,10.4878
46912562,16:30:00,16:30:00,488,1,,0,0,
46912562,16:40:09,16:40:09,14768,2,,0,0,0.8858
46912562,16:42:16,16:42:16,5294,3,,0,0,1.2068
46912562,16:44:38,16:44:38,3798,4,,0,0,1.5666
46912562,16:46:03,16:46:03,4692,5,,0,0,1.7830
46912562,16:47:21,16:47:21,9459,6,,0,0,1.9819
46912562,16:49:25,16:49:25,14769,7,,0,0,2.2963
46912562,16:54:21,16:54:21,24707,8,,0,0,3.4276
46912562,16:54:52,16:54:52,15132,9,,0,0,3.5552
46912562,16:55:46,16:55:46,7830,10,,0,0,3.7726
46912562,16:57:07,16:57:07,2071,11,,0,0,4.0976
46912562,16:57:48,16:57:48,3503,12,,0,0,4.2619
46912562,16:59:00,16:59:00,2981,13,,0,0,4.5533
46912562,17:00:15,17:00:15,5811,14,,0,0,4.8569
46912562,17:02:53,17:02:53,4902,15,,0,0,5.5139
46912562,17:03:32,17:03:32,1195,16,,0,0,5.7024
46912562,17:04:17,17:04:17,5094,17,,0,0,5.9171
46912562,17:05:35,17:05:35,5074,18,,0,0,6.2874
46912562,17:07:09,17:07:09,14184,19,,0,0,6.7340
46912562,17:09:34,17:09:34,1832,20,,0,0,7.4184
46912562,17:10:21,17:10:21,499,21,,0,0,7.5713
46912562,17:15:05,17:15:05,5189,22,,0,0,8.1887
46912562,17:17:28,17:17:28,15152,23,,0,0,8.4992
46912562,17:19:53,17:19:53,3032,24,,0,0,8.8155
46912562,17:30:00,17:30:00,294,25,,0,0,9.4549
46912563,15:30:00,15:30:00,488,1,,0,0,
46912563,15:40:09,15:40:09,14768,2,,0,0,0.8858
46912563,15:42:16,15:42:16,5294,3,,0,0,1.2068
46912563,15:44:38,15:44:38,3798,4,,0,0,1.5666
46912563,15:46:03,15:46:03,4692,5,,0,0,1.7830
46912563,15:47:21,15:47:21,9459,6,,0,0,1.9819
46912563,15:49:25,15:49:25,14769,7,,0,0,2.2963
46912563,15:54:21,15:54:21,24707,8,,0,0,3.4276
46912563,15:54:52,15:54:52,15132,9,,0,0,3.5552
46912563,15:55:46,15:55:46,7830,10,,0,0,3.7726
46912563,15:57:07,15:57:07,2071,11,,0,0,4.0976
46912563,15:57:48,15:57:48,3503,12,,0,0,4.2619
46912563,15:59:00,15:59:00,2981,13,,0,0,4.5533
46912563,16:00:15,16:00:15,5811,14,,0,0,4.8569
46912563,16:02:53,16:02:53,4902,15,,0,0,5.5139
46912563,16:03:32,16:03:32,1195,16,,0,0,5.7024
46912563,16:04:17,16:04:17,5094,17,,0,0,5.9171
46912563,16:05:35,16:05:35,5074,18,,0,0,6.2874
46912563,16:07:09,16:07:09,14184,19,,0,0,6.7340
46912563,16:09:34,16:09:34,1832,20,,0,0,7.4184
46912563,16:10:21,16:10:21,499,21,,0,0,7.5713
46912563,16:15:05,16:15:05,5189,22,,0,0,8.1887
46912563,16:17:28,16:17:28,15152,23,,0,0,8.4992
46912563,16:19:53,16:19:53,3032,24,,0,0,8.8155
46912563,16:30:00,16:30:00,294,25,,0,0,9.4549
46912564,14:30:00,14:30:00,488,1,,0,0,
46912564,14:40:09,14:40:09,14768,2,,0,0,0.8858
46912564,14:42:16,14:42:16,5294,3,,0,0,1.2068
46912564,14:44:38,14:44:38,3798,4,,0,0,1.5666
46912564,14:46:03,14:46:03,4692,5,,0,0,1.7830
46912564,14:47:21,14:47:21,9459,6,,0,0,1.9819
46912564,14:49:25,14:49:25,14769,7,,0,0,2.2963
46912564,14:54:21,14:54:21,24707,8,,0,0,3.4276
46912564,14:54:52,14:54:52,15132,9,,0,0,3.5552
46912564,14:55:46,14:55:46,7830,10,,0,0,3.7726
46912564,14:57:07,14:57:07,2071,11,,0,0,4.0976
46912564,14:57:48,14:57:48,3503,12,,0,0,4.2619
46912564,14:59:00,14:59:00,2981,13,,0,0,4.5533
46912564,15:00:15,15:00:15,5811,14,,0,0,4.8569
46912564,15:02:53,15:02:53,4902,15,,0,0,5.5139
46912564,15:03:32,15:03:32,1195,16,,0,0,5.7024
46912564,15:04:17,15:04:17,5094,17,,0,0,5.9171
46912564,15:05:35,15:05:35,5074,18,,0,0,6.2874
46912564,15:07:09,15:07:09,14184,19,,0,0,6.7340
46912564,15:09:34,15:09:34,1832,20,,0,0,7.4184
46912564,15:10:21,15:10:21,499,21,,0,0,7.5713
46912564,15:15:05,15:15:05,5189,22,,0,0,8.1887
46912564,15:17:28,15:17:28,15152,23,,0,0,8.4992
46912564,15:19:53,15:19:53,3032,24,,0,0,8.8155
46912564,15:30:00,15:30:00,294,25,,0,0,9.4549
46912565,13:30:00,13:30:00,488,1,,0,0,
46912565,13:40:09,13:40:09,14768,2,,0,0,0.8858
46912565,13:42:16,13:42:16,5294,3,,0,0,1.2068
46912565,13:44:38,13:44:38,3798,4,,0,0,1.5666
46912565,13:46:03,13:46:03,4692,5,,0,0,1.7830
46912565,13:47:21,13:47:21,9459,6,,0,0,1.9819
46912565,13:49:25,13:49:25,14769,7,,0,0,2.2963
46912565,13:54:21,13:54:21,24707,8,,0,0,3.4276
46912565,13:54:52,13:54:52,15132,9,,0,0,3.5552
46912565,13:55:46,13:55:46,7830,10,,0,0,3.7726
46912565,13:57:07,13:57:07,2071,11,,0,0,4.0976
46912565,13:57:48,13:57:48,3503,12,,0,0,4.2619
46912565,13:59:00,13:59:00,2981,13,,0,0,4.5533
46912565,14:00:15,14:00:15,5811,14,,0,0,4.8569
46912565,14:02:53,14:02:53,4902,15,,0,0,5.5139
46912565,14:03:32,14:03:32,1195,16,,0,0,5.7024
46912565,14:04:17,14:04:17,5094,17,,0,0,5.9171
46912565,14:05:35,14:05:35,5074,18,,0,0,6.2874
46912565,14:07:09,14:07:09,14184,19,,0,0,6.7340
46912565,14:09:34,14:09:34,1832,20,,0,0,7.4184
46912565,14:10:21,14:10:21,499,21,,0,0,7.5713
46912565,14:15:05,14:15:05,5189,22,,0,0,8.1887
46912565,14:17:28,14:17:28,15152,23,,0,0,8.4992
46912565,14:19:53,14:19:53,3032,24,,0,0,8.8155
46912565,14:30:00,14:30:00,294,25,,0,0,9.4549
46912566,12:00:00,12:00:00,488,1,,0,0,
46912566,12:10:09,12:10:09,14768,2,,0,0,0.8858
46912566,12:12:16,12:12:16,5294,3,,0,0,1.2068
46912566,12:14:38,12:14:38,3798,4,,0,0,1.5666
46912566,12:16:03,12:16:03,4692,5,,0,0,1.7830
46912566,12:17:21,12:17:21,9459,6,,0,0,1.9819
46912566,12:19:25,12:19:25,14769,7,,0,0,2.2963
46912566,12:24:21,12:24:21,24707,8,,0,0,3.4276
46912566,12:24:52,12:24:52,15132,9,,0,0,3.5552
46912566,12:25:46,12:25:46,7830,10,,0,0,3.7726
46912566,12:27:07,12:27:07,2071,11,,0,0,4.0976
46912566,12:27:48,12:27:48,3503,12,,0,0,4.2619
46912566,12:29:00,12:29:00,2981,13,,0,0,4.5533
46912566,12:30:15,12:30:15,5811,14,,0,0,4.8569
46912566,12:32:53,12:32:53,4902,15,,0,0,5.5139
46912566,12:33:32,12:33:32,1195,16,,0,0,5.7024
46912566,12:34:17,12:34:17,5094,17,,0,0,5.9171
46912566,12:35:35,12:35:35,5074,18,,0,0,6.2874
46912566,12:37:09,12:37:09,14184,19,,0,0,6.7340
46912566,12:39:34,12:39:34,1832,20,,0,0,7.4184
46912566,12:40:21,12:40:21,499,21,,0,0,7.5713
46912566,12:45:05,12:45:05,5189,22,,0,0,8.1887
46912566,12:47:28,12:47:28,15152,23,,0,0,8.4992
46912566,12:49:53,12:49:53,3032,24,,0,0,8.8155
46912566,13:00:00,13:00:00,294,25,,0,0,9.4549
46912567,11:00:00,11:00:00,488,1,,0,0,
46912567,11:10:09,11:10:09,14768,2,,0,0,0.8858
46912567,11:12:16,11:12:16,5294,3,,0,0,1.2068
46912567,11:14:38,11:14:38,3798,4,,0,0,1.5666
46912567,11:16:03,11:16:03,4692,5,,0,0,1.7830
46912567,11:17:21,11:17:21,9459,6,,0,0,1.9819
46912567,11:19:25,11:19:25,14769,7,,0,0,2.2963
46912567,11:24:21,11:24:21,24707,8,,0,0,3.4276
46912567,11:24:52,11:24:52,15132,9,,0,0,3.5552
46912567,11:25:46,11:25:46,7830,10,,0,0,3.7726
46912567,11:27:07,11:27:07,2071,11,,0,0,4.0976
46912567,11:27:48,11:27:48,3503,12,,0,0,4.2619
46912567,11:29:00,11:29:00,2981,13,,0,0,4.5533
46912567,11:30:15,11:30:15,5811,14,,0,0,4.8569
46912567,11:32:53,11:32:53,4902,15,,0,0,5.5139
46912567,11:33:32,11:33:32,1195,16,,0,0,5.7024
46912567,11:34:17,11:34:17,5094,17,,0,0,5.9171
46912567,11:35:35,11:35:35,5074,18,,0,0,6.2874
46912567,11:37:09,11:37:09,14184,19,,0,0,6.7340
46912567,11:39:34,11:39:34,1832,20,,0,0,7.4184
46912567,11:40:21,11:40:21,499,21,,0,0,7.5713
46912567,11:45:05,11:45:05,5189,22,,0,0,8.1887
46912567,11:47:28,11:47:28,15152,23,,0,0,8.4992
46912567,11:49:53,11:49:53,3032,24,,0,0,8.8155
46912567,12:00:00,12:00:00,294,25,,0,0,9.4549
46912568,10:00:00,10:00:00,488,1,,0,0,
46912568,10:10:09,10:10:09,14768,2,,0,0,0.8858
46912568,10:12:16,10:12:16,5294,3,,0,0,1.2068
46912568,10:14:38,10:14:38,3798,4,,0,0,1.5666
46912568,10:16:03,10:16:03,4692,5,,0,0,1.7830
46912568,10:17:21,10:17:21,9459,6,,0,0,1.9819
46912568,10:19:25,10:19:25,14769,7,,0,0,2.2963
46912568,10:24:21,10:24:21,24707,8,,0,0,3.4276
46912568,10:24:52,10:24:52,15132,9,,0,0,3.5552
46912568,10:25:46,10:25:46,7830,10,,0,0,3.7726
46912568,10:27:07,10:27:07,2071,11,,0,0,4.0976
46912568,10:27:48,10:27:48,3503,12,,0,0,4.2619
46912568,10:29:00,10:29:00,2981,13,,0,0,4.5533
46912568,10:30:15,10:30:15,5811,14,,0,0,4.8569
46912568,10:32:53,10:32:53,4902,15,,0,0,5.5139
46912568,10:33:32,10:33:32,1195,16,,0,0,5.7024
46912568,10:34:17,10:34:17,5094,17,,0,0,5.9171
46912568,10:35:35,10:35:35,5074,18,,0,0,6.2874
46912568,10:37:09,10:37:09,14184,19,,0,0,6.7340
46912568,10:39:34,10:39:34,1832,20,,0,0,7.4184
46912568,10:40:21,10:40:21,499,21,,0,0,7.5713
46912568,10:45:05,10:45:05,5189,22,,0,0,8.1887
46912568,10:47:28,10:47:28,15152,23,,0,0,8.4992
46912568,10:49:53,10:49:53,3032,24,,0,0,8.8155
46912568,11:00:00,11:00:00,294,25,,0,0,9.4549
46912569,9:00:00,9:00:00,488,1,,0,0,
46912569,9:10:09,9:10:09,14768,2,,0,0,0.8858
46912569,9:12:16,9:12:16,5294,3,,0,0,1.2068
46912569,9:14:38,9:14:38,3798,4,,0,0,1.5666
46912569,9:16:03,9:16:03,4692,5,,0,0,1.7830
46912569,9:17:21,9:17:21,9459,6,,0,0,1.9819
46912569,9:19:25,9:19:25,14769,7,,0,0,2.2963
46912569,9:24:21,9:24:21,24707,8,,0,0,3.4276
46912569,9:24:52,9:24:52,15132,9,,0,0,3.5552
46912569,9:25:46,9:25:46,7830,10,,0,0,3.7726
46912569,9:27:07,9:27:07,2071,11,,0,0,4.0976
46912569,9:27:48,9:27:48,3503,12,,0,0,4.2619
46912569,9:29:00,9:29:00,2981,13,,0,0,4.5533
46912569,9:30:15,9:30:15,5811,14,,0,0,4.8569
46912569,9:32:53,9:32:53,4902,15,,0,0,5.5139
46912569,9:33:32,9:33:32,1195,16,,0,0,5.7024
46912569,9:34:17,9:34:17,5094,17,,0,0,5.9171
46912569,9:35:35,9:35:35,5074,18,,0,0,6.2874
46912569,9:37:09,9:37:09,14184,19,,0,0,6.7340
46912569,9:39:34,9:39:34,1832,20,,0,0,7.4184
46912569,9:40:21,9:40:21,499,21,,0,0,7.5713
46912569,9:45:05,9:45:05,5189,22,,0,0,8.1887
46912569,9:47:28,9:47:28,15152,23,,0,0,8.4992
46912569,9:49:53,9:49:53,3032,24,,0,0,8.8155
46912569,10:00:00,10:00:00,294,25,,0,0,9.4549
