service_id,date,exception_type
All Days_merged_999966,20231225,2
Statutory,20231226,1
Statutory,20240101,1
StatutoryReg,20231226,1
StatutoryReg,20240101,1
Christmas Day,20231225,1
SaturdayReg_merged_999967,20231225,2
SaturdayReg_merged_999967,20231226,2
SaturdayReg_merged_999967,20240101,2
Saturday_merged_999968,20231225,2
Saturday_merged_999968,20231226,2
Saturday_merged_999968,20240101,2
