route_id,route_short_name,stop_id,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,stop_code
09231223-38,38,02535,Hwy. 50 @ Ebenezer Rd.,43.777973,-79.654884,56,https://www.gotransit.com/find-a-station-or-stop/02535/station-details,0,,1,102535
09231223-38,38,01398,Hwy. 50 @ Cottrelle Blvd.,43.78421,-79.65847,56,https://www.gotransit.com/find-a-station-or-stop/01398/station-details,0,,1,101398
09231223-38,38,00968,Hwy 50 @ Bellchase Trail,43.7921333,-79.6630402,56,https://www.gotransit.com/find-a-station-or-stop/00968/station-details,0,,1,100968
09231223-38,38,02708,Hwy. 50 @ Castlemore Rd.,43.8022027763583,-79.6689430530202,56,https://www.gotransit.com/find-a-station-or-stop/02708/station-details,0,,1,102708
09231223-38,38,01402,Regional Rd. 50 @ Countryside Dr.,43.8368378,-79.6890564,56,https://www.gotransit.com/find-a-station-or-stop/01402/station-details,0,,2,101402
09231223-38,38,01404,Regional Rd. 50 @ George Bolton Pkwy.,43.8573799,-79.707756,58,https://www.gotransit.com/find-a-station-or-stop/01404/station-details,0,,2,101404
09231223-38,38,01406,Hwy. 50 @ McEwan Dr.,43.8615036,-79.7133408,58,https://www.gotransit.com/find-a-station-or-stop/01406/station-details,0,,2,101406
09231223-38,38,01408,Regional Rd. 50 @ Queensgate Blvd.,43.8690186,-79.7237167,58,https://www.gotransit.com/find-a-station-or-stop/01408/station-details,0,,2,101408
09231223-38,38,00346,Queen St. S. @ Wilton Dr.,43.8719444,-79.7277222,58,https://www.gotransit.com/find-a-station-or-stop/00346/station-details,0,,2,100346
09231223-38,38,01346,Queen St. S. @ Shore St.,43.8749657,-79.7319031,58,https://www.gotransit.com/find-a-station-or-stop/01346/station-details,0,,2,101346
09231223-38,38,02681,Queen St. @ Hickman St.,43.881289458911,-79.7407395455473,58,https://www.gotransit.com/find-a-station-or-stop/02681/station-details,0,,2,102681
09231223-38,38,01410,Regional Rd. 50 @ Cross Country Blvd.,43.8875618,-79.7492142,58,https://www.gotransit.com/find-a-station-or-stop/01410/station-details,0,,2,101410
09231223-38,38,02116,Queen St. N. @ Columbia Way,43.8915863,-79.754982,58,https://www.gotransit.com/find-a-station-or-stop/02116/station-details,0,,2,102116
09231223-37,37,00221,Brampton Bus Terminal,43.6869087,-79.7628632,33,https://www.gotransit.com/find-a-station-or-stop/00221/station-details,0,,1,100221
09231223-37,37,01426,Main St. N. @ Vodden St. W.,43.6926956,-79.7692566,33,https://www.gotransit.com/find-a-station-or-stop/01426/station-details,0,,1,101426
09231223-37,37,02745,Main St. N. @ Williams Pkwy.,43.6983315029567,-79.7768451099263,33,https://www.gotransit.com/find-a-station-or-stop/02745/station-details,0,,1,102745
09231223-37,37,01462,Main St. N. @ Bovaird Dr. W.,43.7049713,-79.7861862,33,https://www.gotransit.com/find-a-station-or-stop/01462/station-details,0,,1,101462
09231223-37,37,01271,Hurontario St. @ Sandalwood Pkwy. W.,43.7173424,-79.8027267,33,https://www.gotransit.com/find-a-station-or-stop/01271/station-details,0,,1,101271
09231223-37,37,01276,Hurontario St. @ Wanless Dr.,43.7261734,-79.8145447,33,https://www.gotransit.com/find-a-station-or-stop/01276/station-details,0,,2,101276
09231223-37,37,00250,Hurontario St. @ Mayfield Rd.,43.7339287,-79.8255081,33,https://www.gotransit.com/find-a-station-or-stop/00250/station-details,0,,1,100250
09231223-37,37,02546,Hurontario St. @ Old School Rd.,43.753716,-79.851891,41,https://www.gotransit.com/find-a-station-or-stop/02546/station-details,0,,2,102546
09231223-37,37,00252,Hurontario St. @ King St.,43.7734947,-79.8786621,41,https://www.gotransit.com/find-a-station-or-stop/00252/station-details,0,,2,100252
09231223-37,37,01281,Hurontario St. @ Boston Mills Rd.,43.7933197,-79.905365,41,https://www.gotransit.com/find-a-station-or-stop/01281/station-details,0,,1,101281
09231223-37,37,01289,Hurontario St. @ Olde Baseline Rd.,43.8008842,-79.9158249,42,https://www.gotransit.com/find-a-station-or-stop/01289/station-details,0,,2,101289
09231223-37,37,01284,Hurontario St. @ Forks of The Credit Rd.,43.8327255,-79.9588242,42,https://www.gotransit.com/find-a-station-or-stop/01284/station-details,0,,2,101284
09231223-37,37,01488,Hurontario St. @ Travelled Rd.,43.8550072,-79.9889755,42,https://www.gotransit.com/find-a-station-or-stop/01488/station-details,0,,2,101488
09231223-37,37,02699,Hwy. 10 @ Travelled Rd.,43.8573969935826,-79.9922485935605,42,https://www.gotransit.com/find-a-station-or-stop/02699/station-details,0,,2,102699
09231223-37,37,00254,Hurontario St. @ Charleston Side Rd.,43.8602753,-79.99617,42,https://www.gotransit.com/find-a-station-or-stop/00254/station-details,0,,2,100254
09231223-37,37,01286,Hurontario St. @ Mistywood Dr.,43.8640289,-80.0011749,42,https://www.gotransit.com/find-a-station-or-stop/01286/station-details,0,,2,101286
09231223-37,37,01291,Hurontario St. @ Terry St.,43.8870239,-80.0324097,43,https://www.gotransit.com/find-a-station-or-stop/01291/station-details,0,,1,101291
09231223-37,37,01294,Hwy. 10 @ Dufferin Rd.,43.9159317,-80.0721436,43,https://www.gotransit.com/find-a-station-or-stop/01294/station-details,0,,2,101294
09231223-37,37,02653,Hwy. 10 @ Buena Vista Dr.,43.9218485290721,-80.0830587693037,43,https://www.gotransit.com/find-a-station-or-stop/02653/station-details,0,,2,102653
09231223-37,37,00349,Town Line @ Mill St. (Orangeville) Park & Ride,43.9135475,-80.0906754,43,https://www.gotransit.com/find-a-station-or-stop/00349/station-details,0,,1,100349
09231223-37,37,01176,Broadway @ Townline,43.9213676,-80.0873718,43,https://www.gotransit.com/find-a-station-or-stop/01176/station-details,0,,1,101176
09231223-37,37,01170,Broadway @ 4th St.,43.9208946,-80.0893478,43,https://www.gotransit.com/find-a-station-or-stop/01170/station-details,0,,1,101170
09231223-37,37,01177,Broadway @ Wellington St.,43.9202347,-80.0920944,43,https://www.gotransit.com/find-a-station-or-stop/01177/station-details,0,,1,101177
09231223-37,37,01174,Broadway @ John St.,43.9187775,-80.0992432,43,https://www.gotransit.com/find-a-station-or-stop/01174/station-details,0,,1,101174
09231223-37,37,01172,Broadway @ Centre St.,43.9175949,-80.1044159,43,https://www.gotransit.com/find-a-station-or-stop/01172/station-details,0,,2,101172
09231223-37,37,01173,Broadway @ Dawson Rd.,43.9168129,-80.1082001,43,https://www.gotransit.com/find-a-station-or-stop/01173/station-details,0,,2,101173
09231223-37,37,01171,Broadway @ Banting Dr.,43.9158554,-80.1123886,43,https://www.gotransit.com/find-a-station-or-stop/01171/station-details,0,,1,101171
09231223-37,37,00258,Broadway @ Blind Line,43.9155502,-80.1138382,43,https://www.gotransit.com/find-a-station-or-stop/00258/station-details,0,,2,100258
09231223-37,37,01140,Blind Line @ Banting Dr.,43.9170532,-80.114975,43,https://www.gotransit.com/find-a-station-or-stop/01140/station-details,0,,2,101140
09231223-37,37,01143,Blind Line @ St. Andrews Dr.,43.919075,-80.1154175,43,https://www.gotransit.com/find-a-station-or-stop/01143/station-details,0,,2,101143
09231223-37,37,02513,Blind Line @ College Ave.,43.9221954,-80.1162033,43,https://www.gotransit.com/find-a-station-or-stop/02513/station-details,0,,2,102513
09231223-37,37,02512,Blind Line @ Hansen Blvd.,43.9247589,-80.1168442,43,https://www.gotransit.com/find-a-station-or-stop/02512/station-details,0,,1,102512
09231223-37,37,01256,Hansen Blvd. @ Scott Dr.,43.9273224,-80.113327,43,https://www.gotransit.com/find-a-station-or-stop/01256/station-details,0,,2,101256
09231223-37,37,01255,Hansen Blvd. @ Michael Dr.,43.9295616,-80.1105499,43,https://www.gotransit.com/find-a-station-or-stop/01255/station-details,0,,2,101255
09231223-37,37,00257,Hansen Blvd. @ First St. (Orangeville Mall),43.930336,-80.1022568,43,https://www.gotransit.com/find-a-station-or-stop/00257/station-details,0,,1,100257
09231223-37,37,01279,Hwy. 10 @ 4th Ave.,43.9273758,-80.0888596,43,https://www.gotransit.com/find-a-station-or-stop/01279/station-details,0,,2,101279
09231223-37,37,00255,Hwy. 10 @ Buena Vista Dr.,43.921978,-80.0827255,43,https://www.gotransit.com/find-a-station-or-stop/00255/station-details,0,,2,100255
09231223-37,37,01285,Hurontario St. @ McCannell Ave.,43.9154625,-80.0709457,43,https://www.gotransit.com/find-a-station-or-stop/01285/station-details,0,,1,101285
09231223-37,37,01290,Hurontario St. @ Terry St.,43.8870316,-80.0319824,43,https://www.gotransit.com/find-a-station-or-stop/01290/station-details,0,,1,101290
09231223-37,37,01282,Hurontario St. @ Chester Dr.,43.8635445,-80.0002823,42,https://www.gotransit.com/find-a-station-or-stop/01282/station-details,0,,2,101282
09231223-37,37,00253,Hurontario St. @ Charleston Side Rd.,43.8601723,-79.9954758,42,https://www.gotransit.com/find-a-station-or-stop/00253/station-details,0,,1,100253
09231223-37,37,01292,Hurontario St. @ Travelled Rd.,43.8571777,-79.9916916,42,https://www.gotransit.com/find-a-station-or-stop/01292/station-details,0,,1,101292
09231223-37,37,01487,Hurontario St. @ Travelled Rd.,43.8551598,-79.9887848,42,https://www.gotransit.com/find-a-station-or-stop/01487/station-details,0,,1,101487
09231223-37,37,01283,Hurontario St. @ Forks of The Credit Rd.,43.8325996,-79.9580383,42,https://www.gotransit.com/find-a-station-or-stop/01283/station-details,0,,2,101283
09231223-37,37,01288,Hurontario St. @ Olde Baseline Rd.,43.8009415,-79.9153137,42,https://www.gotransit.com/find-a-station-or-stop/01288/station-details,0,,1,101288
09231223-37,37,01280,Hurontario St. @ Boston Mills Rd.,43.7932968,-79.9048004,41,https://www.gotransit.com/find-a-station-or-stop/01280/station-details,0,,2,101280
09231223-37,37,00251,Hurontario St. @ King St.,43.7734184,-79.8780365,41,https://www.gotransit.com/find-a-station-or-stop/00251/station-details,0,,1,100251
09231223-37,37,02567,Hurontario St. @ Old School Rd.,43.753563,-79.851234,41,https://www.gotransit.com/find-a-station-or-stop/02567/station-details,0,,1,102567
09231223-37,37,00249,Hurontario St. @ Mayfield Rd.,43.7334137,-79.8244095,33,https://www.gotransit.com/find-a-station-or-stop/00249/station-details,0,,2,100249
09231223-37,37,01261,Hurontario St. @ Conservation Dr.,43.7256508,-79.8135529,33,https://www.gotransit.com/find-a-station-or-stop/01261/station-details,0,,1,101261
09231223-37,37,01452,Hurontario St. @ Sandalwood Pkwy. E.,43.7181053,-79.8032684,33,https://www.gotransit.com/find-a-station-or-stop/01452/station-details,0,,1,101452
09231223-37,37,01258,Hurontario St. @ Bovaird Dr. W.,43.70655,-79.78753,33,https://www.gotransit.com/find-a-station-or-stop/01258/station-details,0,,1,101258
09231223-37,37,01454,Main St. N. @ Williams Pkwy.,43.6986389,-79.7768326,33,https://www.gotransit.com/find-a-station-or-stop/01454/station-details,0,,1,101454
09231223-37,37,01321,Main St. N. @ Vodden St. E.,43.6925087,-79.7685547,33,https://www.gotransit.com/find-a-station-or-stop/01321/station-details,0,,1,101321
09231223-36,36,02827,Bramalea Bus Terminal,43.718277,-79.718485,32,https://www.gotransit.com/find-a-station-or-stop/02827/station-details,0,,1,102827
09231223-36,36,01184,Clark Blvd. @ Kings Cross Rd.,43.7190437,-79.7124939,32,https://www.gotransit.com/find-a-station-or-stop/01184/station-details,0,,1,101184
09231223-36,36,01161,Bramalea Rd. @ Balmoral Dr.,43.7152138,-79.7049255,32,https://www.gotransit.com/find-a-station-or-stop/01161/station-details,0,,1,101161
09231223-36,36,01165,Bramalea Rd. @ Dearbourne Blvd.,43.7092781,-79.6968994,32,https://www.gotransit.com/find-a-station-or-stop/01165/station-details,0,,1,101165
09231223-36,36,08044,Bramalea GO Bus,43.702138,-79.690011,32,https://www.gotransit.com/find-a-station-or-stop/08044/station-details,0,,1,108044
09231223-36,36,08042,Bramalea GO Bus,43.702137,-79.690014,32,https://www.gotransit.com/find-a-station-or-stop/08042/station-details,0,,1,108042
09231223-36,36,01160,Bramalea Rd. @ Avondale Blvd.,43.7094116,-79.6974106,32,https://www.gotransit.com/find-a-station-or-stop/01160/station-details,0,,1,101160
09231223-36,36,02680,Bramalea Rd. @ Balmoral Dr.,43.7154679735916,-79.7054676815027,32,https://www.gotransit.com/find-a-station-or-stop/02680/station-details,0,,1,102680
09231223-36,36,01185,Clark Blvd. @ Kings Cross Rd.,43.7183762,-79.7130508,32,https://www.gotransit.com/find-a-station-or-stop/01185/station-details,0,,1,101185
09231223-33,33,02518,MacDonell St. @ Carden St. (Guelph Central GO),43.5463142,-80.2452316,39,https://www.gotransit.com/find-a-station-or-stop/02518/station-details,0,,1,102518
09231223-33,33,01703,Elizabeth St. @ Stevenson St. S.,43.5534325,-80.2346191,39,https://www.gotransit.com/find-a-station-or-stop/01703/station-details,0,,1,101703
09231223-33,33,02720,Elizabeth St. @ Victoria Rd.,43.5552971023133,-80.2303018528565,39,https://www.gotransit.com/find-a-station-or-stop/02720/station-details,0,,1,102720
09231223-33,33,01702,Elizabeth St. @ Beaumont Cr.,43.5560417,-80.2197418,39,https://www.gotransit.com/find-a-station-or-stop/01702/station-details,0,,1,101702
09231223-33,33,02719,York St. @ 800 York St.,43.5584831140902,-80.2149901373342,39,https://www.gotransit.com/find-a-station-or-stop/02719/station-details,0,,1,102719
09231223-33,33,00803,Alma St. @ Fall St.,43.6138763,-80.1490631,38,https://www.gotransit.com/find-a-station-or-stop/00803/station-details,0,,2,100803
09231223-33,33,00203,Alma St. @ Inkerman St.,43.6168633,-80.1464539,38,https://www.gotransit.com/find-a-station-or-stop/00203/station-details,0,,1,100203
09231223-33,33,00861,Main St. S. @ Bridge St.,43.6170883,-80.1415176,38,https://www.gotransit.com/find-a-station-or-stop/00861/station-details,0,,2,100861
09231223-33,33,02412,Main St. S. @ Ridge Rd.,43.61085,-80.13266,38,https://www.gotransit.com/find-a-station-or-stop/02412/station-details,0,,2,102412
09231223-33,33,00960,Hwy. 7 @ Dunbar St.,43.6094551,-80.1306839,38,https://www.gotransit.com/find-a-station-or-stop/00960/station-details,0,,2,100960
09231223-33,33,00830,Guelph St. @ Lakeview Ave.,43.6330376,-80.0496826,37,https://www.gotransit.com/find-a-station-or-stop/00830/station-details,0,,2,100830
09231223-33,33,00867,Main St. N. @ School Ln.,43.6323853,-80.04496,37,https://www.gotransit.com/find-a-station-or-stop/00867/station-details,0,,1,100867
09231223-33,33,02722,Main St. @ Mill St. E.,43.6301210479395,-80.0419071434871,37,https://www.gotransit.com/find-a-station-or-stop/02722/station-details,0,,1,102722
09231223-33,33,00865,Mill St. E. @ Elgin St. N.,43.6317863,-80.0392303,37,https://www.gotransit.com/find-a-station-or-stop/00865/station-details,0,,2,100865
09231223-33,33,00868,Mill St. E. @ Fellows St. (Acton GO),43.633812,-80.0369797,37,https://www.gotransit.com/find-a-station-or-stop/00868/station-details,0,,1,100868
09231223-33,33,00913,Young St. @ Peel St.,43.6342812,-80.0327072,37,https://www.gotransit.com/find-a-station-or-stop/00913/station-details,0,,2,100913
09231223-33,33,00887,Queen St. @ Acton Blvd.,43.63509,-80.03091,37,https://www.gotransit.com/find-a-station-or-stop/00887/station-details,0,,2,100887
09231223-33,33,00889,Queen St. @ Churchill Rd. N.,43.6374321,-80.0283279,37,https://www.gotransit.com/find-a-station-or-stop/00889/station-details,0,,2,100889
09231223-33,33,00930,Queen St. @ Tanners Dr.,43.6406593,-80.0248184,37,https://www.gotransit.com/find-a-station-or-stop/00930/station-details,0,,2,100930
09231223-33,33,00847,Hwy. 7 @ Banting Rd.,43.6515427,-79.9443207,35,https://www.gotransit.com/find-a-station-or-stop/00847/station-details,0,,2,100847
09231223-33,33,00848,Hwy. 7 @ Bethel Rd.,43.6550446,-79.940506,35,https://www.gotransit.com/find-a-station-or-stop/00848/station-details,0,,2,100848
09231223-33,33,00854,Main St. N. @ Moore Park Cres.,43.655117,-79.9334869,35,https://www.gotransit.com/find-a-station-or-stop/00854/station-details,0,,2,100854
09231223-33,33,02804,Main St. N. @ Henry St.,43.65194,-79.92927,35,https://www.gotransit.com/find-a-station-or-stop/02804/station-details,0,,2,102804
09231223-33,33,00834,Guelph St. @ Mill St.,43.6513214,-79.9234467,35,https://www.gotransit.com/find-a-station-or-stop/00834/station-details,0,,2,100834
09231223-33,33,00832,Guelph St. @ Maple Ave.,43.6510811,-79.9172134,35,https://www.gotransit.com/find-a-station-or-stop/00832/station-details,0,,1,100832
09231223-33,33,02801,Maple Ave. @ Mountainview Rd. N.,43.655002,-79.911197,35,https://www.gotransit.com/find-a-station-or-stop/02801/station-details,0,,2,102801
09231223-33,33,02413,Georgetown GO Bus,43.6560287,-79.9186783,35,https://www.gotransit.com/find-a-station-or-stop/02413/station-details,0,,1,102413
09231223-33,33,02633,Mountainview Rd. N. @ Maple Ave.,43.6563339,-79.9114151,35,https://www.gotransit.com/find-a-station-or-stop/02633/station-details,0,,2,102633
09231223-33,33,00924,Maple Ave. @ Mountainview Rd. N.,43.650371,-79.903139,35,https://www.gotransit.com/find-a-station-or-stop/00924/station-details,0,,2,100924
09231223-33,33,00211,Guelph St. @ Alcott Dr.,43.6500854,-79.8976746,35,https://www.gotransit.com/find-a-station-or-stop/00211/station-details,0,,2,100211
09231223-33,33,00842,Guelph St. @ Sinclair Ave.,43.6499443,-79.8935242,35,https://www.gotransit.com/find-a-station-or-stop/00842/station-details,0,,2,100842
09231223-33,33,00844,279 Guelph St. @ Sinclair Ave.,43.6496773,-79.8898468,35,https://www.gotransit.com/find-a-station-or-stop/00844/station-details,0,,2,100844
09231223-33,33,00824,Guelph St. @ Armstrong Ave.,43.6494751,-79.8849487,35,https://www.gotransit.com/find-a-station-or-stop/00824/station-details,0,,2,100824
09231223-33,33,00828,Guelph St. @ Delrex Blvd.,43.6491737,-79.8806686,35,https://www.gotransit.com/find-a-station-or-stop/00828/station-details,0,,2,100828
09231223-33,33,00833,Guelph St. @ McFarlane Dr.,43.6489639,-79.8769226,35,https://www.gotransit.com/find-a-station-or-stop/00833/station-details,0,,2,100833
09231223-33,33,00213,Guelph St. @ King St.,43.6466408,-79.8604736,35,https://www.gotransit.com/find-a-station-or-stop/00213/station-details,0,,1,100213
09231223-33,33,00839,Guelph St. @ Noble St.,43.6471291,-79.8579407,34,https://www.gotransit.com/find-a-station-or-stop/00839/station-details,0,,2,100839
09231223-33,33,00215,Bovaird Dr. W. @ Mississauga Rd.,43.6660957,-79.8306732,34,https://www.gotransit.com/find-a-station-or-stop/00215/station-details,0,,2,100215
09231223-33,33,00296,Mount Pleasant GO Bus,43.674976,-79.822181,34,https://www.gotransit.com/find-a-station-or-stop/00296/station-details,0,,1,100296
09231223-33,33,01153,Bovaird Dr. W. @ Worthington Ave.,43.6813278,-79.8141403,34,https://www.gotransit.com/find-a-station-or-stop/01153/station-details,0,,1,101153
09231223-33,33,00217,Bovaird Dr. W. @ Chinguacousy Rd.,43.6859589,-79.8089981,33,https://www.gotransit.com/find-a-station-or-stop/00217/station-details,0,,1,100217
09231223-33,33,02712,Bovaird Dr. W. @ McLaughlin Rd. N.,43.6957585266119,-79.7981796900374,33,https://www.gotransit.com/find-a-station-or-stop/02712/station-details,0,,1,102712
09231223-33,33,00292,Bovaird Dr. W. @ Hurontario St.,43.705513,-79.7875595,33,https://www.gotransit.com/find-a-station-or-stop/00292/station-details,0,,2,100292
09231223-33,33,01311,Wellington St. W. @ George St. S.,43.6841316,-79.7590332,33,https://www.gotransit.com/find-a-station-or-stop/01311/station-details,0,,2,101311
09231223-33,33,01306,Main St. S. @ Clarence St.,43.6800728,-79.752037,33,https://www.gotransit.com/find-a-station-or-stop/01306/station-details,0,,2,101306
09231223-33,33,02746,Main St. S. @ Nanwood Dr.,43.676796,-79.747726,33,https://www.gotransit.com/find-a-station-or-stop/02746/station-details,0,,1,102746
09231223-33,33,01307,Main St. S. @ Elgin Dr.,43.6734314,-79.7431564,33,https://www.gotransit.com/find-a-station-or-stop/01307/station-details,0,,1,101307
09231223-33,33,00222,Shopper's World,43.6678429,-79.7354813,33,https://www.gotransit.com/find-a-station-or-stop/00222/station-details,0,,1,100222
09231223-33,33,00989,Hurontario St. @ County Court Blvd.,43.6621399,-79.7277679,22,https://www.gotransit.com/find-a-station-or-stop/00989/station-details,0,,1,100989
09231223-33,33,00990,Hurontario St. @ County Court Blvd.,43.6589584,-79.7234879,22,https://www.gotransit.com/find-a-station-or-stop/00990/station-details,0,,1,100990
09231223-33,33,00991,Hurontario St. @ Ray Lawson Blvd.,43.658577,-79.7236023,22,https://www.gotransit.com/find-a-station-or-stop/00991/station-details,0,,1,100991
09231223-33,33,00992,Hurontario St. @ Sir Lou Dr.,43.6612053,-79.7271576,22,https://www.gotransit.com/find-a-station-or-stop/00992/station-details,0,,1,100992
09231223-33,33,00223,Shopper's World,43.6675682,-79.7358246,33,https://www.gotransit.com/find-a-station-or-stop/00223/station-details,0,,1,100223
09231223-33,33,01308,Main St. S. @ Elgin Dr.,43.6736908,-79.743866,33,https://www.gotransit.com/find-a-station-or-stop/01308/station-details,0,,2,101308
09231223-33,33,01317,Main St. S. @ Nanwood Dr.,43.6763763,-79.7472763,33,https://www.gotransit.com/find-a-station-or-stop/01317/station-details,0,,1,101317
09231223-33,33,02750,Main St. S. @ Clarence St.,43.6803567961439,-79.7526657450494,33,https://www.gotransit.com/find-a-station-or-stop/02750/station-details,0,,1,102750
09231223-33,33,01313,Main St. S. @ Wellington St. E.,43.6844635,-79.7582321,33,https://www.gotransit.com/find-a-station-or-stop/01313/station-details,0,,1,101313
09231223-33,33,01150,Bovaird Dr. W. @ McLaughlin Rd. N.,43.6961441,-79.7971039,33,https://www.gotransit.com/find-a-station-or-stop/01150/station-details,0,,1,101150
09231223-33,33,00216,Bovaird Dr. W. @ Chinguacousy Rd.,43.6868248,-79.8075638,33,https://www.gotransit.com/find-a-station-or-stop/00216/station-details,0,,1,100216
09231223-33,33,00942,Bovaird Dr. W. @ Lake Louise Dr.,43.6811218,-79.8139801,34,https://www.gotransit.com/find-a-station-or-stop/00942/station-details,0,,1,100942
09231223-33,33,00214,Bovaird Dr. W. @ Mississauga Rd.,43.665844,-79.830719,34,https://www.gotransit.com/find-a-station-or-stop/00214/station-details,0,,2,100214
09231223-33,33,00822,Guelph St. @ Noble St.,43.6469536,-79.8575363,34,https://www.gotransit.com/find-a-station-or-stop/00822/station-details,0,,2,100822
09231223-33,33,00212,Guelph St. @ King St.,43.6464195,-79.8608932,35,https://www.gotransit.com/find-a-station-or-stop/00212/station-details,0,,2,100212
09231223-33,33,02696,Guelph St. @ Hall Rd.,43.6486902942995,-79.8765444720472,35,https://www.gotransit.com/find-a-station-or-stop/02696/station-details,0,,2,102696
09231223-33,33,00827,Guelph St. @ Delrex Blvd.,43.6489067,-79.88134,35,https://www.gotransit.com/find-a-station-or-stop/00827/station-details,0,,2,100827
09231223-33,33,00823,Guelph St. @ Armstrong Ave.,43.6491852,-79.8847427,35,https://www.gotransit.com/find-a-station-or-stop/00823/station-details,0,,2,100823
09231223-33,33,00838,324 Guelph St. @ Sinclair Ave.,43.6494904,-79.8901596,35,https://www.gotransit.com/find-a-station-or-stop/00838/station-details,0,,2,100838
09231223-33,33,00841,Guelph St. @ Sinclair Ave.,43.6496468,-79.8933182,35,https://www.gotransit.com/find-a-station-or-stop/00841/station-details,0,,2,100841
09231223-33,33,00210,Georgetown Market,43.6499481,-79.8984299,35,https://www.gotransit.com/find-a-station-or-stop/00210/station-details,0,,2,100210
09231223-33,33,02809,Guelph St. @ Mountainview Rd. S.,43.650131,-79.902022,35,https://www.gotransit.com/find-a-station-or-stop/02809/station-details,0,,1,102809
09231223-33,33,02802,Moutainview Rd. N. @ Maple Ave.,43.654996,-79.909971,35,https://www.gotransit.com/find-a-station-or-stop/02802/station-details,0,,1,102802
09231223-33,33,00975,Guelph St. @ Maple Ave.,43.6509438,-79.9177551,35,https://www.gotransit.com/find-a-station-or-stop/00975/station-details,0,,2,100975
09231223-33,33,00837,Guelph St. @ Mill St.,43.6512375,-79.9233627,35,https://www.gotransit.com/find-a-station-or-stop/00837/station-details,0,,2,100837
09231223-33,33,02803,Main St. N. @ George St.,43.651519,-79.928908,35,https://www.gotransit.com/find-a-station-or-stop/02803/station-details,0,,2,102803
09231223-33,33,00853,Main St. N. @ Moore Park Cres.,43.6549454,-79.9335709,35,https://www.gotransit.com/find-a-station-or-stop/00853/station-details,0,,1,100853
09231223-33,33,00849,Hwy. 7 @ Hyland Ave.,43.6539307,-79.941452,35,https://www.gotransit.com/find-a-station-or-stop/00849/station-details,0,,2,100849
09231223-33,33,00926,Hwy. 7 @ Banting Rd.,43.6510315,-79.9445801,35,https://www.gotransit.com/find-a-station-or-stop/00926/station-details,0,,2,100926
09231223-33,33,00929,Queen St. @ Tanners Dr.,43.6400948,-80.0251007,37,https://www.gotransit.com/find-a-station-or-stop/00929/station-details,0,,2,100929
09231223-33,33,00888,Queen St. @ Churchill Rd. S.,43.6370354,-80.0284729,37,https://www.gotransit.com/find-a-station-or-stop/00888/station-details,0,,2,100888
09231223-33,33,00890,Queen St. @ Longfield Rd.,43.6351967,-80.0305176,37,https://www.gotransit.com/find-a-station-or-stop/00890/station-details,0,,2,100890
09231223-33,33,00914,Young St. @ Peel St.,43.6341629,-80.0328445,37,https://www.gotransit.com/find-a-station-or-stop/00914/station-details,0,,2,100914
09231223-33,33,00864,Mill St. E. @ Fellows St. (Acton GO),43.6337471,-80.0368423,37,https://www.gotransit.com/find-a-station-or-stop/00864/station-details,0,,1,100864
09231223-33,33,00866,Mill St. E. @ Elgin St. S.,43.6315536,-80.0392075,37,https://www.gotransit.com/find-a-station-or-stop/00866/station-details,0,,2,100866
09231223-33,33,00205,Main St. N. @ Mill St. E.,43.6300278,-80.04216,37,https://www.gotransit.com/find-a-station-or-stop/00205/station-details,0,,2,100205
09231223-33,33,00846,Main St. N. @ Elizabeth Dr.,43.6326408,-80.0455246,37,https://www.gotransit.com/find-a-station-or-stop/00846/station-details,0,,2,100846
09231223-33,33,02807,Guelph St. W. @ Lakeview Ave.,43.632898,-80.05002,37,https://www.gotransit.com/find-a-station-or-stop/02807/station-details,0,,1,102807
09231223-33,33,02808,Main St. S. @ MacLellan St.,43.608965,-80.130286,38,https://www.gotransit.com/find-a-station-or-stop/02808/station-details,0,,1,102808
09231223-33,33,00801,Main St. S. @ Frederick St.,43.6113472,-80.1336594,38,https://www.gotransit.com/find-a-station-or-stop/00801/station-details,0,,2,100801
09231223-33,33,00860,Main St. S. @ Valley Rd.,43.6163979,-80.1408844,38,https://www.gotransit.com/find-a-station-or-stop/00860/station-details,0,,2,100860
09231223-33,33,00204,Alma St. @ Inkerman St.,43.6168976,-80.1462097,38,https://www.gotransit.com/find-a-station-or-stop/00204/station-details,0,,1,100204
09231223-33,33,00802,Alma St. @ Fall St.,43.6140785,-80.148674,38,https://www.gotransit.com/find-a-station-or-stop/00802/station-details,0,,2,100802
09231223-33,33,01707,785 York Rd. @ Cityview Dr.,43.5588226,-80.2142868,39,https://www.gotransit.com/find-a-station-or-stop/01707/station-details,0,,1,101707
09231223-33,33,01701,Elizabeth St. @ Beaumont Cr.,43.5557289,-80.2199249,39,https://www.gotransit.com/find-a-station-or-stop/01701/station-details,0,,1,101701
09231223-33,33,01706,Elizabeth St. @ Victoria Rd. S.,43.5553131,-80.2293396,39,https://www.gotransit.com/find-a-station-or-stop/01706/station-details,0,,1,101706
09231223-33,33,01704,Elizabeth St. @ Stevenson St. S.,43.5527267,-80.23526,39,https://www.gotransit.com/find-a-station-or-stop/01704/station-details,0,,1,101704
09231223-33,33,02519,Guelph Central GO Bus,43.544932,-80.246388,39,https://www.gotransit.com/find-a-station-or-stop/02519/station-details,0,,1,102519
09231223-32,32,00231,Trinity Common Mall,43.7313271,-79.7631531,32,https://www.gotransit.com/find-a-station-or-stop/00231/station-details,0,,1,100231
