service_id,date,exception_type
12-Weekday-1-23FALL-1111100,20231222,1
13-Saturday-1-23FALL-0000010,20231111,1
13-Saturday-1-23FALL-0000010,20231118,1
13-Saturday-1-23FALL-0000010,20231125,1
13-Saturday-1-23FALL-0000010,20231202,1
13-Saturday-1-23FALL-0000010,20231209,1
13-Saturday-1-23FALL-0000010,20231216,1
13-Saturday-1-23FALL-0000010,20231223,1
13-Sunday-1-23FALL-0000001,20231112,1
13-Sunday-1-23FALL-0000001,20231119,1
13-Sunday-1-23FALL-0000001,20231126,1
13-Sunday-1-23FALL-0000001,20231203,1
13-Sunday-1-23FALL-0000001,20231210,1
13-Sunday-1-23FALL-0000001,20231217,1
13-Sunday-1-23FALL-0000001,20231224,1
13-Weekday-2-23FALL-1111100,20231106,1
13-Weekday-2-23FALL-1111100,20231107,1
13-Weekday-2-23FALL-1111100,20231108,1
13-Weekday-2-23FALL-1111100,20231109,1
13-Weekday-2-23FALL-1111100,20231110,1
13-Weekday-2-23FALL-1111100,20231113,1
13-Weekday-2-23FALL-1111100,20231114,1
13-Weekday-2-23FALL-1111100,20231115,1
13-Weekday-2-23FALL-1111100,20231116,1
13-Weekday-2-23FALL-1111100,20231117,1
13-Weekday-2-23FALL-1111100,20231120,1
13-Weekday-2-23FALL-1111100,20231121,1
13-Weekday-2-23FALL-1111100,20231122,1
13-Weekday-2-23FALL-1111100,20231123,1
13-Weekday-2-23FALL-1111100,20231124,1
13-Weekday-2-23FALL-1111100,20231127,1
13-Weekday-2-23FALL-1111100,20231128,1
13-Weekday-2-23FALL-1111100,20231129,1
13-Weekday-2-23FALL-1111100,20231130,1
13-Weekday-2-23FALL-1111100,20231201,1
13-Weekday-2-23FALL-1111100,20231204,1
13-Weekday-2-23FALL-1111100,20231205,1
13-Weekday-2-23FALL-1111100,20231206,1
13-Weekday-2-23FALL-1111100,20231207,1
13-Weekday-2-23FALL-1111100,20231208,1
13-Weekday-2-23FALL-1111100,20231211,1
13-Weekday-2-23FALL-1111100,20231212,1
13-Weekday-2-23FALL-1111100,20231213,1
13-Weekday-2-23FALL-1111100,20231214,1
13-Weekday-2-23FALL-1111100,20231215,1
13-Weekday-2-23FALL-1111100,20231218,1
13-Weekday-2-23FALL-1111100,20231219,1
13-Weekday-2-23FALL-1111100,20231220,1
13-Weekday-2-23FALL-1111100,20231221,1
13-Weekday-2-23FALL-1111100,20231222,1
14-Weekday-1-23FALL-1111100,20231106,1
14-Weekday-1-23FALL-1111100,20231107,1
14-Weekday-1-23FALL-1111100,20231108,1
14-Weekday-1-23FALL-1111100,20231109,1
14-Weekday-1-23FALL-1111100,20231110,1
14-Weekday-1-23FALL-1111100,20231113,1
14-Weekday-1-23FALL-1111100,20231114,1
14-Weekday-1-23FALL-1111100,20231115,1
14-Weekday-1-23FALL-1111100,20231116,1
14-Weekday-1-23FALL-1111100,20231117,1
14-Weekday-1-23FALL-1111100,20231120,1
14-Weekday-1-23FALL-1111100,20231121,1
14-Weekday-1-23FALL-1111100,20231122,1
14-Weekday-1-23FALL-1111100,20231123,1
14-Weekday-1-23FALL-1111100,20231124,1
14-Weekday-1-23FALL-1111100,20231127,1
14-Weekday-1-23FALL-1111100,20231128,1
14-Weekday-1-23FALL-1111100,20231129,1
14-Weekday-1-23FALL-1111100,20231130,1
14-Weekday-1-23FALL-1111100,20231201,1
14-Weekday-1-23FALL-1111100,20231204,1
14-Weekday-1-23FALL-1111100,20231205,1
14-Weekday-1-23FALL-1111100,20231206,1
14-Weekday-1-23FALL-1111100,20231207,1
14-Weekday-1-23FALL-1111100,20231208,1
14-Weekday-1-23FALL-1111100,20231211,1
14-Weekday-1-23FALL-1111100,20231212,1
14-Weekday-1-23FALL-1111100,20231213,1
14-Weekday-1-23FALL-1111100,20231214,1
14-Weekday-1-23FALL-1111100,20231215,1
14-Weekday-1-23FALL-1111100,20231218,1
14-Weekday-1-23FALL-1111100,20231219,1
14-Weekday-1-23FALL-1111100,20231220,1
14-Weekday-1-23FALL-1111100,20231221,1
14-Weekday-1-23FALL-1111100,20231222,1
16-Saturday-1-23FALL-0000010,20231111,1
16-Saturday-1-23FALL-0000010,20231118,1
16-Saturday-1-23FALL-0000010,20231125,1
16-Saturday-1-23FALL-0000010,20231202,1
16-Saturday-1-23FALL-0000010,20231209,1
16-Saturday-1-23FALL-0000010,20231216,1
16-Saturday-1-23FALL-0000010,20231223,1
16-Sunday-1-23FALL-0000001,20231112,1
16-Sunday-1-23FALL-0000001,20231119,1
16-Sunday-1-23FALL-0000001,20231126,1
16-Sunday-1-23FALL-0000001,20231203,1
16-Sunday-1-23FALL-0000001,20231210,1
16-Sunday-1-23FALL-0000001,20231217,1
16-Sunday-1-23FALL-0000001,20231224,1
16-Weekday-1-23FALL-1111100,20231106,1
16-Weekday-1-23FALL-1111100,20231107,1
16-Weekday-1-23FALL-1111100,20231108,1
16-Weekday-1-23FALL-1111100,20231109,1
16-Weekday-1-23FALL-1111100,20231110,1
16-Weekday-1-23FALL-1111100,20231113,1
16-Weekday-1-23FALL-1111100,20231114,1
16-Weekday-1-23FALL-1111100,20231115,1
16-Weekday-1-23FALL-1111100,20231116,1
16-Weekday-1-23FALL-1111100,20231117,1
16-Weekday-1-23FALL-1111100,20231120,1
16-Weekday-1-23FALL-1111100,20231121,1
16-Weekday-1-23FALL-1111100,20231122,1
16-Weekday-1-23FALL-1111100,20231123,1
16-Weekday-1-23FALL-1111100,20231124,1
16-Weekday-1-23FALL-1111100,20231127,1
16-Weekday-1-23FALL-1111100,20231128,1
16-Weekday-1-23FALL-1111100,20231129,1
16-Weekday-1-23FALL-1111100,20231130,1
16-Weekday-1-23FALL-1111100,20231201,1
16-Weekday-1-23FALL-1111100,20231204,1
16-Weekday-1-23FALL-1111100,20231205,1
16-Weekday-1-23FALL-1111100,20231206,1
16-Weekday-1-23FALL-1111100,20231207,1
16-Weekday-1-23FALL-1111100,20231208,1
16-Weekday-1-23FALL-1111100,20231211,1
16-Weekday-1-23FALL-1111100,20231212,1
16-Weekday-1-23FALL-1111100,20231213,1
16-Weekday-1-23FALL-1111100,20231214,1
16-Weekday-1-23FALL-1111100,20231215,1
16-Weekday-1-23FALL-1111100,20231218,1
16-Weekday-1-23FALL-1111100,20231219,1
16-Weekday-1-23FALL-1111100,20231220,1
16-Weekday-1-23FALL-1111100,20231221,1
16-Weekday-1-23FALL-1111100,20231222,1
19-Saturday-1-23FALL-0000010,20231111,1
19-Saturday-1-23FALL-0000010,20231118,1
19-Saturday-1-23FALL-0000010,20231125,1
19-Saturday-1-23FALL-0000010,20231202,1
19-Saturday-1-23FALL-0000010,20231209,1
19-Saturday-1-23FALL-0000010,20231216,1
19-Saturday-1-23FALL-0000010,20231223,1
19-Sunday-1-23FALL-0000001,20231112,1
19-Sunday-1-23FALL-0000001,20231119,1
19-Sunday-1-23FALL-0000001,20231126,1
19-Sunday-1-23FALL-0000001,20231203,1
19-Sunday-1-23FALL-0000001,20231210,1
19-Sunday-1-23FALL-0000001,20231217,1
19-Sunday-1-23FALL-0000001,20231224,1
19-Weekday-1-23FALL-1111100,20231106,1
19-Weekday-1-23FALL-1111100,20231107,1
19-Weekday-1-23FALL-1111100,20231108,1
19-Weekday-1-23FALL-1111100,20231109,1
19-Weekday-1-23FALL-1111100,20231110,1
19-Weekday-1-23FALL-1111100,20231113,1
19-Weekday-1-23FALL-1111100,20231114,1
19-Weekday-1-23FALL-1111100,20231115,1
19-Weekday-1-23FALL-1111100,20231116,1
19-Weekday-1-23FALL-1111100,20231117,1
19-Weekday-1-23FALL-1111100,20231120,1
19-Weekday-1-23FALL-1111100,20231121,1
19-Weekday-1-23FALL-1111100,20231122,1
19-Weekday-1-23FALL-1111100,20231123,1
19-Weekday-1-23FALL-1111100,20231124,1
19-Weekday-1-23FALL-1111100,20231127,1
19-Weekday-1-23FALL-1111100,20231128,1
19-Weekday-1-23FALL-1111100,20231129,1
19-Weekday-1-23FALL-1111100,20231130,1
19-Weekday-1-23FALL-1111100,20231201,1
19-Weekday-1-23FALL-1111100,20231204,1
19-Weekday-1-23FALL-1111100,20231205,1
19-Weekday-1-23FALL-1111100,20231206,1
19-Weekday-1-23FALL-1111100,20231207,1
19-Weekday-1-23FALL-1111100,20231208,1
19-Weekday-1-23FALL-1111100,20231211,1
19-Weekday-1-23FALL-1111100,20231212,1
19-Weekday-1-23FALL-1111100,20231213,1
19-Weekday-1-23FALL-1111100,20231214,1
19-Weekday-1-23FALL-1111100,20231215,1
19-Weekday-1-23FALL-1111100,20231218,1
19-Weekday-1-23FALL-1111100,20231219,1
19-Weekday-1-23FALL-1111100,20231220,1
19-Weekday-1-23FALL-1111100,20231221,1
19-Weekday-1-23FALL-1111100,20231222,1
1-Saturday-1-23FALL-0000010,20231111,1
1-Saturday-1-23FALL-0000010,20231118,1
1-Saturday-1-23FALL-0000010,20231125,1
1-Saturday-1-23FALL-0000010,20231202,1
1-Saturday-1-23FALL-0000010,20231209,1
1-Saturday-1-23FALL-0000010,20231216,1
1-Saturday-1-23FALL-0000010,20231223,1
1-Sunday-1-23FALL-0000001,20231112,1
1-Sunday-1-23FALL-0000001,20231119,1
1-Sunday-1-23FALL-0000001,20231126,1
