route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
46,26JA05-CPBlock-Weekday-11,29345955,46 S Tenth Line To Erin Mills Station,,1,2741069,460044,1,1
46,26JA05-CPBlock-Weekday-11,29345956,46 N Tenth Line To Meadowvale,,0,2741069,460043,1,1
46,26JA05-CPBlock-Weekday-11,29345957,46 N Tenth Line To Meadowvale,,0,2741068,460043,1,1
46,26JA05-CPBlock-Weekday-11,29345958,46 S Tenth Line To Erin Mills Station,,1,2741068,460044,1,1
46,26JA05-CPBlock-Weekday-11,29345959,46 S Tenth Line To Erin Mills Station,,1,2741069,460044,1,1
46,26JA05-CPBlock-Weekday-11,29345960,46 S Tenth Line To Erin Mills Station,,1,2741069,460044,1,1
46,26JA05-CPBlock-Weekday-11,29345961,46 S Tenth Line To Erin Mills Station,,1,2741069,460044,1,1
46,26JA05-CPBlock-Weekday-11,29345962,46 S Tenth Line To Erin Mills Station,,1,2741069,460044,1,1
46,26JA05-CPBlock-Weekday-11,29345963,46 S Tenth Line To Erin Mills Station,,1,2741068,460044,1,1
46,26JA05-CPBlock-Weekday-11,29345964,46 S Tenth Line To Erin Mills Station,,1,2741068,460044,1,1
46,26JA05-CPBlock-Weekday-11,29345965,46 S Tenth Line To Erin Mills Station,,1,2741068,460044,1,1
46,26JA05-CPBlock-Weekday-11,29345966,46 S Tenth Line To Erin Mills Station,,1,2741069,460044,1,1
46,26JA05-CPBlock-Weekday-11,29345967,46 S Tenth Line To Erin Mills Station,,1,2741068,460044,1,1
46,26JA05-CPBlock-Weekday-11,29345968,46 S Tenth Line To Erin Mills Station,,1,2741068,460044,1,1
46,26JA05-CPBlock-Weekday-11,29345969,46 N Tenth Line To Meadowvale,,0,2741068,460043,1,1
46,26JA05-CPBlock-Weekday-11,29345970,46 N Tenth Line To Meadowvale,,0,2741069,460043,1,1
46,26JA05-CPBlock-Weekday-11,29345971,46 N Tenth Line To Meadowvale,,0,2741069,460043,1,1
46,26JA05-CPBlock-Weekday-11,29345972,46 N Tenth Line To Meadowvale,,0,2741069,460043,1,1
46,26JA05-CPBlock-Weekday-11,29345973,46 N Tenth Line To Meadowvale,,0,2741068,460043,1,1
46,26JA05-CPBlock-Weekday-11,29345974,46 N Tenth Line To Meadowvale,,0,2741068,460043,1,1
46,26JA05-CPBlock-Weekday-11,29345975,46 N Tenth Line To Meadowvale,,0,2741069,460043,1,1
46,26JA05-CPBlock-Weekday-11,29345976,46 N Tenth Line To Meadowvale,,0,2741068,460043,1,1
46,26JA05-CPBlock-Weekday-11,29345977,46 N Tenth Line To Meadowvale,,0,2741068,460043,1,1
46,26JA05-CPBlock-Weekday-11,29345978,46 N Tenth Line To Meadowvale,,0,2741069,460043,1,1
46,26JA05-CPBlock-Weekday-11,29345979,46 N Tenth Line To Meadowvale,,0,2741068,460043,1,1
46,26JA05-CPBlock-Weekday-11,29345980,46 N Tenth Line To Meadowvale,,0,2741069,460043,1,1
46,26JA05-CPBlock-Weekday-11,29345981,46 N Tenth Line To Meadowvale,,0,2741069,460043,1,1
46,26JA05-CPBlock-Weekday-11,29345982,46 N Tenth Line To Meadowvale,,0,2741069,460043,1,1
46,26JA05-CPBlock-Weekday-11,29345983,46 N Tenth Line To Meadowvale,,0,2741068,460043,1,1
46,26JA05-CPBlock-Weekday-11,29345984,46 N Tenth Line To Meadowvale,,0,2741068,460043,1,1
46,26JA05-CPBlock-Weekday-11,29345985,46 S Tenth Line To Erin Mills Station,,1,2741068,460044,1,1
46,26JA05-CPBlock-Weekday-11,29345986,46 S Tenth Line To Erin Mills Station,,1,2741069,460044,1,1
46,26JA05-CPBlock-Weekday-11,29345987,46 S Tenth Line To Erin Mills Station,,1,2741068,460044,1,1
46,26JA05-CPBlock-Weekday-11,29345988,46 S Tenth Line To Erin Mills Station,,1,2741068,460044,1,1
46,26JA05-CPBlock-Weekday-11,29345989,46 S Tenth Line To Erin Mills Station,,1,2741069,460044,1,1
46,26JA05-CPBlock-Weekday-11,29345990,46 S Tenth Line To Erin Mills Station,,1,2741068,460044,1,1
46,26JA05-CPBlock-Weekday-11,29345991,46 S Tenth Line To Erin Mills Station,,1,2741069,460044,1,1
46,26JA05-CPBlock-Weekday-11,29345992,46 S Tenth Line To Erin Mills Station,,1,2741069,460044,1,1
46,26JA05-CPBlock-Weekday-11,29345993,46 S Tenth Line To Erin Mills Station,,1,2741068,460044,1,1
46,26JA05-CPBlock-Weekday-11,29345994,46 N Tenth Line To Meadowvale,,0,2741068,460043,1,1
46,26JA05-CPBlock-Weekday-11,29345995,46 N Tenth Line To Meadowvale,,0,2741068,460043,1,1
46,26JA05-CPBlock-Weekday-11,29345996,46 N Tenth Line To Meadowvale,,0,2741069,460043,1,1
46,26JA05-CPBlock-Weekday-11,29345997,46 N Tenth Line To Meadowvale,,0,2741069,460043,1,1
46,26JA05-CPBlock-Weekday-11,29345998,46 N Tenth Line To Meadowvale,,0,2741069,460043,1,1
46,26JA05-CPBlock-Weekday-11,29345999,46 N Tenth Line To Meadowvale,,0,2741068,460043,1,1
46,26JA05-CPBlock-Weekday-11,29346000,46 N Tenth Line To Meadowvale,,0,2741069,460043,1,1
46,26JA05-CPBlock-Weekday-11,29346001,46 N Tenth Line To Meadowvale,,0,2741068,460043,1,1
49,26JA05-CPBlock-Weekday-11,29346002,49A W Mcdowell To Churchill Meadows,,1,2741087,490070,1,1
49,26JA05-CPBlock-Weekday-11,29346003,49A W Mcdowell To Churchill Meadows,,1,2741087,490070,1,1
49,26JA05-CPBlock-Weekday-11,29346004,49A E Mcdowell To Streetsville Go,,0,2741087,490062,1,1
49,26JA05-CPBlock-Weekday-11,29346005,49A E Mcdowell To Streetsville Go,,0,2741072,490062,1,1
49,26JA05-CPBlock-Weekday-11,29346006,49A W Mcdowell To Churchill Meadows,,1,2741072,490070,1,1
49,26JA05-CPBlock-Weekday-11,29346007,49A E Mcdowell To Streetsville Go,,0,2741072,490062,1,1
49,26JA05-CPBlock-Weekday-11,29346008,49 W Mcdowell To Churchill Meadows,,1,2741072,490071,1,1
49,26JA05-CPBlock-Weekday-11,29346009,49A W Mcdowell To Churchill Meadows,,1,2741072,490070,1,1
49,26JA05-CPBlock-Weekday-11,29346010,49 E Mcdowell To Erin Mills,,0,2741072,490067,1,1
49,26JA05-CPBlock-Weekday-11,29346011,49A E Mcdowell To Streetsville Go,,0,2741072,490062,1,1
49,26JA05-CPBlock-Weekday-11,29346012,49A W Mcdowell To Churchill Meadows,,1,2741072,490070,1,1
49,26JA05-CPBlock-Weekday-11,29346013,49A E Mcdowell To Streetsville Go,,0,2741072,490062,1,1
49,26JA05-CPBlock-Weekday-11,29346014,49A E Mcdowell To Streetsville Go,,0,2741072,490062,1,1
49,26JA05-CPBlock-Weekday-11,29346015,49A E Mcdowell To Streetsville Go,,0,2741072,490062,1,1
49,26JA05-CPBlock-Weekday-11,29346016,49A W Mcdowell To Churchill Meadows,,1,2741072,490070,1,1
49,26JA05-CPBlock-Weekday-11,29346017,49A W Mcdowell To Churchill Meadows,,1,2741072,490070,1,1
49,26JA05-CPBlock-Weekday-11,29346018,49A W Mcdowell To Churchill Meadows,,1,2741072,490070,1,1
49,26JA05-CPBlock-Weekday-11,29346019,49 E Mcdowell To Erin Mills,,0,2741072,490067,1,1
49,26JA05-CPBlock-Weekday-11,29346020,49 W Mcdowell To Churchill Meadows,,1,2741072,490071,1,1
49,26JA05-CPBlock-Weekday-11,29346021,49 W Mcdowell To Churchill Meadows,,1,2741072,490071,1,1
49,26JA05-CPBlock-Weekday-11,29346022,49 W Mcdowell To Churchill Meadows,,1,2741072,490071,1,1
49,26JA05-CPBlock-Weekday-11,29346023,49 E Mcdowell To Erin Mills,,0,2741072,490067,1,1
49,26JA05-CPBlock-Weekday-11,29346024,49 E Mcdowell To Erin Mills,,0,2741072,490067,1,1
49,26JA05-CPBlock-Weekday-11,29346025,49 W Mcdowell To Churchill Meadows,,1,2741072,490071,1,1
49,26JA05-CPBlock-Weekday-11,29346026,49 E Mcdowell To Erin Mills,,0,2741072,490067,1,1
49,26JA05-CPBlock-Weekday-11,29346027,49 W Mcdowell To Churchill Meadows,,1,2741072,490071,1,1
49,26JA05-CPBlock-Weekday-11,29346028,49 W Mcdowell To Churchill Meadows,,1,2741072,490071,1,1
49,26JA05-CPBlock-Weekday-11,29346029,49 E Mcdowell To Erin Mills,,0,2741072,490067,1,1
49,26JA05-CPBlock-Weekday-11,29346030,49 W Mcdowell To Churchill Meadows,,1,2741072,490071,1,1
49,26JA05-CPBlock-Weekday-11,29346031,49 E Mcdowell To Erin Mills,,0,2741072,490067,1,1
49,26JA05-CPBlock-Weekday-11,29346032,49 E Mcdowell To Erin Mills,,0,2741072,490067,1,1
49,26JA05-CPBlock-Weekday-11,29346033,49 W Mcdowell To Churchill Meadows,,1,2741072,490071,1,1
49,26JA05-CPBlock-Weekday-11,29346034,49A W Mcdowell To Churchill Meadows,,1,2741072,490070,1,1
49,26JA05-CPBlock-Weekday-11,29346035,49A E Mcdowell To Streetsville Go,,0,2741072,490062,1,1
49,26JA05-CPBlock-Weekday-11,29346036,49 E Mcdowell To Erin Mills,,0,2741072,490067,1,1
49,26JA05-CPBlock-Weekday-11,29346037,49A W Mcdowell To Churchill Meadows,,1,2741072,490070,1,1
49,26JA05-CPBlock-Weekday-11,29346038,49A W Mcdowell To Churchill Meadows,,1,2741071,490070,1,1
49,26JA05-CPBlock-Weekday-11,29346039,49A E Mcdowell To Streetsville Go,,0,2741072,490062,1,1
49,26JA05-CPBlock-Weekday-11,29346040,49A W Mcdowell To Churchill Meadows,,1,2741071,490070,1,1
49,26JA05-CPBlock-Weekday-11,29346041,49A E Mcdowell To Streetsville Go,,0,2741071,490062,1,1
49,26JA05-CPBlock-Weekday-11,29346042,49A E Mcdowell To Streetsville Go,,0,2741071,490062,1,1
49,26JA05-CPBlock-Weekday-11,29346043,49A W Mcdowell To Churchill Meadows,,1,2741070,490070,1,1
49,26JA05-CPBlock-Weekday-11,29346044,49A W Mcdowell To Churchill Meadows,,1,2741070,490070,1,1
49,26JA05-CPBlock-Weekday-11,29346045,49A W Mcdowell To Churchill Meadows,,1,2741070,490070,1,1
49,26JA05-CPBlock-Weekday-11,29346046,49A W Mcdowell To Churchill Meadows,,1,2741070,490070,1,1
49,26JA05-CPBlock-Weekday-11,29346047,49A E Mcdowell To Streetsville Go,,0,2741070,490062,1,1
49,26JA05-CPBlock-Weekday-11,29346048,49A E Mcdowell To Streetsville Go,,0,2741070,490062,1,1
49,26JA05-CPBlock-Weekday-11,29346049,49A E Mcdowell To Streetsville Go,,0,2741070,490062,1,1
49,26JA05-CPBlock-Weekday-11,29346050,49A E Mcdowell To Streetsville Go,,0,2741070,490062,1,1
66,26JA05-CPBlock-Weekday-11,29346051,66 N Mclaughlin To Sheridan College,,0,2741084,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346052,66 N Mclaughlin To Sheridan College,,0,2741085,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346053,66 S Mclaughlin To City Centre,,1,2741084,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346054,66 S Mclaughlin To City Centre,,1,2741085,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346055,66 N Mclaughlin To Sheridan College,,0,2741084,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346056,66 N Mclaughlin To Sheridan College,,0,2741085,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346057,66 N Mclaughlin To Sheridan College,,0,2741084,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346058,66 N Mclaughlin To Sheridan College,,0,2741083,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346059,66 N Mclaughlin To Sheridan College,,0,2741083,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346060,66 S Mclaughlin To City Centre,,1,2741083,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346061,66 S Mclaughlin To City Centre,,1,2741083,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346062,66 S Mclaughlin To City Centre,,1,2741085,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346063,66 S Mclaughlin To City Centre,,1,2741083,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346064,66 S Mclaughlin To City Centre,,1,2741084,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346065,66 S Mclaughlin To City Centre,,1,2741084,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346066,66 S Mclaughlin To City Centre,,1,2741085,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346067,66 N Mclaughlin To Sheridan College,,0,2741084,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346068,66 N Mclaughlin To Sheridan College,,0,2741085,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346069,66 N Mclaughlin To Sheridan College,,0,2741083,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346070,66 N Mclaughlin To Sheridan College,,0,2741085,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346071,66 N Mclaughlin To Sheridan College,,0,2741083,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346072,66 S Mclaughlin To City Centre,,1,2741085,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346073,66 S Mclaughlin To City Centre,,1,2741083,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346074,66 S Mclaughlin To City Centre,,1,2741084,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346075,66 N Mclaughlin To Sheridan College,,0,2741082,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346076,66 N Mclaughlin To Sheridan College,,0,2741082,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346077,66 S Mclaughlin To City Centre,,1,2741082,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346078,66 S Mclaughlin To City Centre,,1,2741082,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346079,66 N Mclaughlin To Sheridan College,,0,2741084,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346080,66 N Mclaughlin To Sheridan College,,0,2741083,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346081,66 S Mclaughlin To City Centre,,1,2741083,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346082,66 S Mclaughlin To City Centre,,1,2741085,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346083,66 S Mclaughlin To City Centre,,1,2741084,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346084,66 N Mclaughlin To Sheridan College,,0,2741082,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346085,66 N Mclaughlin To Sheridan College,,0,2741082,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346086,66 N Mclaughlin To Sheridan College,,0,2741085,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346087,66 N Mclaughlin To Sheridan College,,0,2741081,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346088,66 N Mclaughlin To Sheridan College,,0,2741084,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346089,66 S Mclaughlin To City Centre,,1,2741083,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346090,66 S Mclaughlin To City Centre,,1,2741082,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346091,66 S Mclaughlin To City Centre,,1,2741084,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346092,66 S Mclaughlin To City Centre,,1,2741085,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346093,66 S Mclaughlin To City Centre,,1,2741081,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346094,66 N Mclaughlin To Sheridan College,,0,2741084,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346095,66 N Mclaughlin To Sheridan College,,0,2741085,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346096,66 N Mclaughlin To Sheridan College,,0,2741081,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346097,66 N Mclaughlin To Sheridan College,,0,2741083,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346098,66 N Mclaughlin To Sheridan College,,0,2741080,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346099,66 N Mclaughlin To Sheridan College,,0,2741080,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346100,66 S Mclaughlin To City Centre,,1,2741083,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346101,66 S Mclaughlin To City Centre,,1,2741082,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346102,66 S Mclaughlin To City Centre,,1,2741081,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346103,66 S Mclaughlin To City Centre,,1,2741080,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346104,66 S Mclaughlin To City Centre,,1,2741080,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346105,66 N Mclaughlin To Sheridan College,,0,2741083,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346106,66 N Mclaughlin To Sheridan College,,0,2741082,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346107,66 S Mclaughlin To City Centre,,1,2741085,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346108,66 S Mclaughlin To City Centre,,1,2741080,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346109,66 S Mclaughlin To City Centre,,1,2741084,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346110,66 N Mclaughlin To Sheridan College,,0,2741080,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346111,66 N Mclaughlin To Sheridan College,,0,2741084,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346112,66 N Mclaughlin To Sheridan College,,0,2741085,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346113,66 N Mclaughlin To Sheridan College,,0,2741081,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346114,66 S Mclaughlin To City Centre,,1,2741082,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346115,66 N Mclaughlin To Sheridan College,,0,2741079,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346116,66 N Mclaughlin To Sheridan College,,0,2741082,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346117,66 N Mclaughlin To Sheridan College,,0,2741079,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346118,66 N Mclaughlin To Sheridan College,,0,2741079,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346119,66 N Mclaughlin To Sheridan College,,0,2741079,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346120,66 N Mclaughlin To Sheridan College,,0,2741079,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346121,66 N Mclaughlin To Sheridan College,,0,2741079,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346122,66 N Mclaughlin To Sheridan College,,0,2741079,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346123,66 N Mclaughlin To Sheridan College,,0,2741079,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346124,66 S Mclaughlin To City Centre,,1,2741079,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346125,66 S Mclaughlin To City Centre,,1,2741081,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346126,66 S Mclaughlin To City Centre,,1,2741085,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346127,66 S Mclaughlin To City Centre,,1,2741083,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346128,66 S Mclaughlin To City Centre,,1,2741079,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346129,66 S Mclaughlin To City Centre,,1,2741079,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346130,66 S Mclaughlin To City Centre,,1,2741079,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346131,66 S Mclaughlin To City Centre,,1,2741079,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346132,66 S Mclaughlin To City Centre,,1,2741079,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346133,66 S Mclaughlin To City Centre,,1,2741079,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346134,66 S Mclaughlin To City Centre,,1,2741079,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346135,66 N Mclaughlin To Sheridan College,,0,2741081,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346136,66 N Mclaughlin To Sheridan College,,0,2741083,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346137,66 S Mclaughlin To City Centre,,1,2741079,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346138,66 S Mclaughlin To City Centre,,1,2741084,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346139,66 S Mclaughlin To City Centre,,1,2741082,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346140,66 S Mclaughlin To City Centre,,1,2741080,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346141,66 N Mclaughlin To Sheridan College,,0,2741080,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346142,66 N Mclaughlin To Sheridan College,,0,2741079,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346143,66 N Mclaughlin To Sheridan College,,0,2741078,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346144,66 N Mclaughlin To Sheridan College,,0,2741078,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346145,66 N Mclaughlin To Sheridan College,,0,2741078,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346146,66 S Mclaughlin To City Centre,,1,2741078,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346147,66 S Mclaughlin To City Centre,,1,2741081,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346148,66 S Mclaughlin To City Centre,,1,2741080,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346149,66 S Mclaughlin To City Centre,,1,2741078,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346150,66 S Mclaughlin To City Centre,,1,2741078,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346151,66 S Mclaughlin To City Centre,,1,2741078,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346152,66 N Mclaughlin To Sheridan College,,0,2741078,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346153,66 S Mclaughlin To City Centre,,1,2741078,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346154,66 N Mclaughlin To Sheridan College,,0,2741078,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346155,66 N Mclaughlin To Sheridan College,,0,2741081,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346156,66 N Mclaughlin To Sheridan College,,0,2741080,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346157,66 N Mclaughlin To Sheridan College,,0,2741078,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346158,66 S Mclaughlin To City Centre,,1,2741079,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346159,66 N Mclaughlin To Sheridan College,,0,2741078,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346160,66 N Mclaughlin To Sheridan College,,0,2741079,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346161,66 S Mclaughlin To City Centre,,1,2741080,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346162,66 S Mclaughlin To City Centre,,1,2741081,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346163,66 S Mclaughlin To City Centre,,1,2741078,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346164,66 N Mclaughlin To Sheridan College,,0,2741079,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346165,66 N Mclaughlin To Sheridan College,,0,2741076,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346166,66 N Mclaughlin To Sheridan College,,0,2741076,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346167,66 N Mclaughlin To Sheridan College,,0,2741078,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346168,66 N Mclaughlin To Sheridan College,,0,2741076,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346169,66 N Mclaughlin To Sheridan College,,0,2741080,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346170,66 N Mclaughlin To Sheridan College,,0,2741076,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346171,66 N Mclaughlin To Sheridan College,,0,2741081,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346172,66 N Mclaughlin To Sheridan College,,0,2741076,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346173,66 N Mclaughlin To Sheridan College,,0,2741076,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346174,66 S Mclaughlin To City Centre,,1,2741079,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346175,66 S Mclaughlin To City Centre,,1,2741080,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346176,66 S Mclaughlin To City Centre,,1,2741076,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346177,66 S Mclaughlin To City Centre,,1,2741081,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346178,66 S Mclaughlin To City Centre,,1,2741078,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346179,66 S Mclaughlin To City Centre,,1,2741076,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346180,66 S Mclaughlin To City Centre,,1,2741076,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346181,66 S Mclaughlin To City Centre,,1,2741076,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346182,66 S Mclaughlin To City Centre,,1,2741076,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346183,66 S Mclaughlin To City Centre,,1,2741076,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346184,66 N Mclaughlin To Sheridan College,,0,2741075,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346185,66 N Mclaughlin To Sheridan College,,0,2741081,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346186,66 N Mclaughlin To Sheridan College,,0,2741075,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346187,66 N Mclaughlin To Sheridan College,,0,2741075,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346188,66 N Mclaughlin To Sheridan College,,0,2741075,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346189,66 N Mclaughlin To Sheridan College,,0,2741075,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346190,66 N Mclaughlin To Sheridan College,,0,2741075,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346191,66 S Mclaughlin To City Centre,,1,2741075,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346192,66 S Mclaughlin To City Centre,,1,2741076,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346193,66 S Mclaughlin To City Centre,,1,2741078,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346194,66 S Mclaughlin To City Centre,,1,2741075,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346195,66 S Mclaughlin To City Centre,,1,2741081,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346196,66 S Mclaughlin To City Centre,,1,2741075,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346197,66 S Mclaughlin To City Centre,,1,2741079,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346198,66 S Mclaughlin To City Centre,,1,2741075,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346199,66 S Mclaughlin To City Centre,,1,2741075,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346200,66 S Mclaughlin To City Centre,,1,2741075,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346201,66 S Mclaughlin To City Centre,,1,2741075,660071,1,1
66,26JA05-CPBlock-Weekday-11,29346202,66 N Mclaughlin To Sheridan College,,0,2741079,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346203,66 N Mclaughlin To Sheridan College,,0,2741075,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346204,66 N Mclaughlin To Sheridan College,,0,2741080,660074,1,1
66,26JA05-CPBlock-Weekday-11,29346205,66 N Mclaughlin To Sheridan College,,0,2741076,660074,1,1
